parm_i,parm_j,v
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_precip1,-5.05368924691e-15
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_precip2,1.70149681754e-17
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_precip1,-3.36673675807e-27
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_precip2,-7.28450916130e-29
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_hdd20_TINVtemp1,3.89944294907e-17
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_cdd20_TINVtemp1,1.34510433582e-15
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_hdd20_TINVtemp2,-6.21013249538e-19
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_cdd20_TINVtemp2,-2.82318305243e-17
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_hdd20_TINVtemp1,-1.27610188415e-27
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_cdd20_TINVtemp1,-8.05768294034e-27
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_hdd20_TINVtemp2,6.35902670139e-29
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_cdd20_TINVtemp2,1.57294034146e-28
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-6.51311512642e-11
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,1.28294464544e-10
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-5.54761807024e-21
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-1.14204472813e-21
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-8.20609504180e-12
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,2.36902215762e-13
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-6.55340603537e-11
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,2.44240082176e-12
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-6.77597026946e-22
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,2.82052046367e-23
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,1.39071486551e-21
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-5.80563621201e-23
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_yeartemp1,-2.30131334877e-14
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_yeartemp2,5.17885411265e-16
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_yeartemp1,9.43545501365e-25
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_yeartemp2,-2.53795554208e-26
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,4.13730762186e-15
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.19179211086e-16
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,3.27175745965e-14
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-1.21974586385e-15
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,3.25880771414e-25
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.41829741525e-26
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-7.60549824594e-25
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,2.76353609612e-26
c.indp1#c.indf1#c.FD_temp4,DumIncG1F1P1,1.78367859661e-09
c.indp1#c.indf1#c.FD_temp4,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_temp4,DumIncG1F1P2,3.19656159809e-20
c.indp1#c.indf1#c.FD_temp4,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_temp4,_cons,9.50700733275e-11
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp1,-3.57249120185e-14
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp2,1.28113727393e-15
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp3,-8.59938231184e-20
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_temp4,-1.91973767573e-21
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp1,.0144701021916788
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp2,-.0003422378625188
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp3,-5.11769878795e-08
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_temp4,1.23391768953e-09
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_precip1,-1.30762001994e-19
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_precip2,-5.92705677722e-21
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_precip1,-4.16078312550e-07
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_precip2,2.77895884344e-09
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_hdd20_TINVtemp1,-2.23897850172e-20
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_cdd20_TINVtemp1,-1.63293683221e-19
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_hdd20_TINVtemp2,1.05210285906e-21
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_cdd20_TINVtemp2,3.59485736634e-21
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_hdd20_TINVtemp1,-2.63009466882e-11
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_cdd20_TINVtemp1,3.22785103754e-08
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_hdd20_TINVtemp2,4.63118783814e-10
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_cdd20_TINVtemp2,-5.28160574191e-10
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-1.35224624035e-14
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-2.98535894460e-13
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-.0749862580275066
c.indp2#c.indf1#c.FD_temp1,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,.0374796817994632
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-4.71664833403e-15
c.indp2#c.indf1#c.FD_temp1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,2.01554784128e-16
