parm_i,parm_j,v
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp1,.0475010416765908
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp2,-.0018668968021318
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip1,-2.42519647342e-12
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip2,2.14552224943e-09
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip1,59.90177973636342
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip2,-61580.04617414206
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,5.88273783533e-13
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-2.10380006960e-12
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,3.102586264863312
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,.9712228838897128
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-1.18524305754e-13
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,3.97700805515e-15
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-4.46728250880e-15
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,4.12684765471e-15
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,.0708325207644282
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-.0028503081501478
